ID,Year,Time,VCL,VAP,VSL,LIN,WOB,PROG,BCF,MOT,N,natalyr,f.corr,Mass,Tarsus
6,2013,0,62.51941,34.90824,20.38196,0.5838726,0.5583584,4.6401906,3.8181818,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,106.3846,99.74892,26.80442,0.268719,0.9376256,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,143.4872,118.1519,61.21273,0.5180852,0.8234316,1.6337501,4.375,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,124.8678,119.6669,95.0298,0.7941192,0.9583486,2.953333,2.625,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,80.97013,76.4334,39.36002,0.5149583,0.9439703,2.5841444,3.1818182,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,102.4999,80.54375,47.88763,0.5945544,0.7857934,3.362542,2.625,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,66.09975,39.51551,19.79327,0.5008988,0.5978163,6.3957496,5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,195.3813,179.2564,77.78055,0.4339066,0.9174697,2.4978206,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,111.4723,66.29555,31.60883,0.4767866,0.5947265,0.47678664,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,187.4092,198.121,121.2811,0.6121569,1.057157,1.5419261,2.8,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,124.5465,119.7626,109.2726,0.9124107,0.961589,3.885819,1.5555556,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,84.97405,65.26016,19.48692,0.2986037,0.768001,4.004696,2.6666667,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,153.2528,156.2237,119.7367,0.7664435,1.019386,3.030984,3.1111112,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,56.88921,40.69129,27.41543,0.6737421,0.7152726,4.958313,2.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,40.70385,33.79646,21.2962,0.6301313,0.8303012,7.7963433,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,82.6109,67.50974,19.34016,0.2864796,0.8172013,0.28647962,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,73.15856,95.06908,44.19716,0.4648952,1.299494,1.8237208,4.6666665,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,60.19342,37.77337,17.0382,0.4510637,0.6275332,6.5436487,5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,86.04707,85.18758,65.36775,0.767339,0.9900114,3.716883,4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,80.60384,155.291,96.91977,0.624117,1.926596,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,69.59469,64.68675,46.51289,0.7190481,0.9294783,7.249856,5.090909,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,109.6668,70.76992,62.59053,0.8844228,0.6453177,1.3260376,1.75,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,100.4577,53.33281,20.40639,0.3826236,0.530898,0.76524717,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,58.74829,50.56319,18.56662,0.3671964,0.8606752,3.7733667,4.4545455,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,170.9433,143.555,114.1115,0.7948973,0.8397813,2.0488122,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,43.069,62.03232,7.275124,0.1172796,1.440301,0.11727957,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,49.06654,44.72304,25.68976,0.5744189,0.9114773,10.01744,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,207.7071,238.2499,62.64643,0.2629442,1.147048,0.26294422,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,113.1552,88.70599,44.95484,0.5067847,0.7839318,1.6237715,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,126.3204,121.6651,97.40505,0.8005996,0.9631471,10.246651,1.1052631,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,149.6554,173.6558,60.74273,0.349788,1.160371,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,69.98566,76.79842,20.64005,0.2687562,1.097345,3.778001,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,110.6363,122.1964,96.67358,0.791133,1.104487,2.6055033,1.75,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,103.4841,101.8338,88.71948,0.8712186,0.9840526,6.1036286,0.46666667,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,169.456,152.6523,97.62273,0.6395103,0.9008377,1.4502264,1.1666666,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,50.95608,54.06656,40.50077,0.7490909,1.061042,6.1196074,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,90.0528,75.70145,235.936,3.116665,0.8406341,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,35.04959,32.81178,19.75423,0.6020468,0.9361529,4.3473334,4.1363635,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,102.7005,102.1166,92.85628,0.9093161,0.994315,6.527952,3.7333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,62.036,115.4834,91.05577,0.7884751,1.861554,1.2426524,1.75,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,144.8299,137.3435,119.374,0.8691636,0.9483094,3.4868815,1.5555556,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,112.191,113.0598,88.12555,0.7794596,1.007744,6.685396,1.1666666,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,75.46091,68.06455,31.79516,0.4671323,0.9019843,3.575049,4.529412,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,169.4621,140.7916,121.7086,0.8644592,0.8308141,1.236056,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,68.02293,145.6543,82.54202,0.566698,2.141253,0.566698,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,133.5287,127.1131,120.5345,0.9482468,0.951953,2.5719786,2,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,111.9076,92.14312,53.51028,0.58073,0.8233855,3.3454943,4.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,39.0238,36.318,23.41734,0.6447861,0.9306631,8.475518,2.8636363,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,68.48483,70.53348,48.07495,0.6815904,1.029914,1.0060613,1.75,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,46.33708,34.41517,29.85552,0.8675105,0.7427135,12.919987,2.5789473,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,158.8071,137.4074,49.27409,0.3585987,0.8652467,3.5395849,3,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,113.7283,86.77088,36.15445,0.4166657,0.7629668,2.4320276,5.25,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,48.54195,47.27206,60.74273,1.28496,0.9738394,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,150.7144,125.1342,68.85854,0.5502777,0.8302736,6.570547,2.8636363,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,169.9448,198.4475,172.2819,0.8681487,1.167717,4.44306,0.7,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,134.6691,122.3656,93.00891,0.7600904,0.908639,4.0961223,1.9090909,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,126.7398,112.4874,81.70171,0.7263188,0.8875457,2.3220482,1,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,97.15245,79.76776,365.1256,4.577359,0.8210576,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,122.9289,95.06565,38.92001,0.4094014,0.7733383,1.9869655,3.1818182,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,73.07809,69.77288,38.36537,0.5498608,0.9547716,5.67066,2.5454545,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,64.16454,43.27127,33.52356,0.7747301,0.6743798,14.035668,5.090909,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,120.1276,142.6905,74.90665,0.5249588,1.187825,0.5249588,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,112.7041,120.3541,76.53146,0.6358857,1.067877,4.5641694,4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,59.39767,46.72493,17.96202,0.3844205,0.786646,4.313048,4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,208.9025,85.55014,17.95377,0.2098626,0.4095218,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,64.75505,62.68859,55.66113,0.8878989,0.9680881,8.844116,2.5454545,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,113.9048,81.67299,49.5186,0.6063033,0.7170286,7.272488,2.6666667,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,70.23784,93.37516,84.52485,0.9052176,1.329414,2.960888,1.75,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,42.16625,26.61321,9.111382,0.3423631,0.6311497,4.000149,4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,70.01395,55.63117,15.70869,0.2823721,0.7945726,0.67963165,4.6666665,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,121.3193,125.2042,44.7363,0.3573067,1.032022,2.3984575,2.0588236,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,154.9621,158.5953,129.2641,0.8150563,1.023446,2.7075036,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,112.4221,103.615,51.75314,0.4994753,0.9216606,5.4649982,0.8235294,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,35.39039,27.69409,8.797306,0.3176601,0.7825313,3.7231348,4.3333335,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,56.17726,50.19752,22.41613,0.4465586,0.8935558,2.7838051,5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,75.17694,38.82549,28.52459,0.7346873,0.5164547,3.512822,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,252.5066,93.87046,29.34527,0.3126145,0.3717545,0.31261453,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,53.81368,38.91323,31.84955,0.8184763,0.7231103,5.1327686,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,42.7676,38.95649,23.12238,0.5935438,0.9108878,6.1176753,4.7727275,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,148.2474,87.87194,51.44763,0.5854841,0.5927383,1.1455252,2.8,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,95.13154,92.87254,76.85834,0.827568,0.976254,4.7747974,1.75,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,130.36,98.5108,67.47981,0.6849991,0.7556829,1.0123961,1.75,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,128.066,83.07371,64.65305,0.7782612,0.6486788,1.2950871,5.25,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,78.2785,78.14978,36.11861,0.4621716,0.9983556,7.06316,3.1818182,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,231.9075,105.6207,67.28564,0.6370496,0.4554434,1.4838698,2.8,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,39.74685,25.29813,10.04303,0.3969871,0.6364816,6.480428,3.8181818,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,141.5732,113.6851,56.47821,0.4967951,0.803013,0.4967951,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,124.8594,114.2745,93.04503,0.8142238,0.9152258,2.9666963,0.7777778,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,47.25908,29.07445,11.19789,0.3851455,0.6152139,5.440173,4.4545455,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,127.5907,114.9274,343.3543,2.987575,0.900751,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,181.3389,186.135,360.5239,1.936895,1.026448,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,57.59146,58.92091,19.62399,0.3330565,1.023084,4.704146,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,52.80589,37.69305,14.68806,0.3896757,0.7138039,6.624369,3.8181818,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,87.87695,65.17311,29.5716,0.4537392,0.7416406,5.9258676,4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,67.22316,57.21154,35.15789,0.6145245,0.8510688,4.978482,3.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,160.4756,146.0656,72.50005,0.4963526,0.9102049,3.7988122,2.9166667,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,52.0659,39.14346,15.8233,0.4042388,0.751806,3.0690897,4.8461537,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,74.25204,56.04245,29.79189,0.5315951,0.7547596,8.348023,3.8181818,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,71.88971,60.1175,38.10487,0.63384,0.8362462,10.28221,1.9090909,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,195.4992,153.4389,83.55723,0.5445635,0.7848567,1.5353887,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,83.4221,62.96243,33.21045,0.5274646,0.7547452,8.002122,3.7058823,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,92.7921,64.7917,35.78769,0.5523499,0.6982459,5.219487,3.8181818,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,66.54639,50.61932,25.84582,0.510592,0.7606622,2.0965376,4.0833335,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,81.68093,75.66717,43.09208,0.569495,0.9263749,3.523679,2.5454545,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,71.01503,64.96739,28.59434,0.4401337,0.91484,2.3423388,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,155.4249,123.1814,23.09055,0.1874516,0.792546,0.18745163,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,67.06434,42.18004,60.74273,1.440082,0.6289489,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,106.5054,89.0475,25.02743,0.2810571,0.8360841,3.3023827,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,50.72346,29.44185,23.61583,0.8021179,0.5804384,8.741737,3.1818182,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,81.38021,115.5046,48.27301,0.4179315,1.419321,1.5199022,4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,46.34123,28.71532,9.435537,0.3285889,0.6196496,1.710513,6,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,181.2666,123.2171,83.83474,0.6803822,0.6797565,2.2659714,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,177.2161,109.0276,56.54066,0.5185905,0.6152238,1.3780701,4.2,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,150.1348,100.5318,48.97094,0.4871188,0.6696103,2.6031234,3.8181818,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,129.338,113.0408,50.5617,0.4472871,0.8739956,1.2976114,1.75,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,87.43273,73.90409,46.27794,0.6261892,0.845268,5.3227963,3,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,38.84932,35.21104,29.54205,0.8389996,0.9063491,14.920131,4.375,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,129.809,100.6264,77.07731,0.765975,0.775188,1.5254146,1.4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,95.41756,110.2949,61.07711,0.5537618,1.155918,0.5537618,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,117.8557,106.114,93.3764,0.879963,0.900372,8.844446,3.1818182,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,37.17528,30.40588,6.796259,0.2235179,0.817906,3.1436548,4.4545455,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,104.3303,96.39558,63.39936,0.6576998,0.9239463,2.3763342,2.625,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,125.4769,134.857,111.0916,0.8237738,1.074755,2.0331914,1.1666666,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,38.4267,30.17415,11.42496,0.3786341,0.7852391,4.7206793,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,162.7279,128.4297,289.6125,2.255028,0.7892295,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,79.64968,76.63907,46.97469,0.6129339,0.9622018,7.958125,3.15,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,36.27149,34.95858,16.16878,0.4625126,0.9638032,5.776202,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,209.787,161.5798,82.10722,0.5081527,0.7702088,1.2436287,2.8,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,52.19313,54.36409,46.07249,0.8474802,1.041595,11.284368,3,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,177.3933,160.6299,87.75312,0.5463063,0.9055013,0.5463063,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,51.43515,43.75814,36.09613,0.8249008,0.8507441,4.3721004,4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,108.9615,107.9143,77.11856,0.714628,0.9903893,6.672372,1.9090909,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,51.10199,33.06444,15.86756,0.4798982,0.6470284,3.6945658,5.409091,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,100.6134,105.555,73.1726,0.6932176,1.049115,1.4364569,1.4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,84.27337,66.80203,33.169,0.4965268,0.7926825,4.4440093,4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,118.4881,137.8338,62.72524,0.4550788,1.163271,0.45507884,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,54.78805,35.23713,21.58706,0.6126225,0.6431536,2.7643008,2.9166667,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,76.76977,40.81246,21.94768,0.5377691,0.5316215,9.887716,4.0833335,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,75.27794,95.61771,80.28555,0.8396515,1.270196,3.2338939,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,109.896,119.7171,91.39965,0.7634636,1.089367,9.741859,1.2727273,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,48.04887,51.17453,26.18134,0.5116088,1.065052,7.2424126,2.8,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,166.3852,146.683,113.6784,0.7749938,0.8815868,0.7749938,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,104.0014,106.7338,93.23965,0.8735719,1.026273,3.1516008,1.75,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,111.7987,127.0399,52.25324,0.4113135,1.136327,1.5083799,1.75,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,51.49694,43.20203,26.39221,0.6109021,0.8389243,2.9069293,4.8125,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,97.68761,107.0426,85.32255,0.7970899,1.095764,3.9889064,3.1818182,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,93.85146,66.70931,33.92405,0.5085353,0.7107968,4.69649,4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,181.0537,148.7458,86.28026,0.5800516,0.8215564,1.0016273,1.75,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,79.40953,72.89429,18.49447,0.2537163,0.917954,2.0422106,3.2941177,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,59.58045,52.0853,19.12061,0.3671019,0.8742012,3.194579,4.1363635,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,123.1263,117.8408,87.95707,0.7464061,0.9570722,1.5160742,4.2,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,193.1092,143.4266,114.3593,0.7973365,0.7427228,1.7887878,1.4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,88.69994,77.58713,59.01177,0.7605872,0.8747145,10.425157,4.2,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,115.409,126.2065,65.96471,0.5226728,1.093559,0.52267283,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,122.1851,80.53392,45.25736,0.5619664,0.659114,3.0261397,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,107.4297,93.38664,51.1092,0.547286,0.8692813,7.487384,3.8181818,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,76.45064,50.27692,16.27696,0.3237461,0.657639,1.622342,3.6666667,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,71.58295,55.25729,42.5069,0.7692541,0.7719336,11.683242,3.1818182,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,74.41946,62.32987,28.44654,0.456387,0.837548,3.491991,4.3333335,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,159.8821,130.1611,65.06388,0.4998721,0.8141067,2.6925147,2.9166667,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,57.61605,33.85818,18.38495,0.5429986,0.5876519,9.465184,4.1363635,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,103.7416,99.08209,74.95197,0.7564635,0.9550857,1.9613309,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,96.98977,100.7671,132.115,1.311093,1.038946,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,86.79383,91.51746,56.10988,0.6131056,1.054424,2.0907865,4.3076925,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,43.8141,30.70795,11.1998,0.3647201,0.7008691,3.9100974,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,134.0022,126.3158,67.81313,0.536854,0.9426397,4.4235992,1.75,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,103.9449,114.3032,49.76141,0.4353459,1.099652,3.6174054,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,52.29729,48.41592,34.34879,0.7094524,0.9257825,4.302857,2.5789473,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,122.2038,137.7043,108.3695,0.7869723,1.126841,3.2424517,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,169.9562,154.1149,127.0365,0.8242971,0.9067922,2.4694154,2,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,144.3637,136.8801,78.71594,0.5750723,0.9481615,0.5750723,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,84.90492,76.35693,55.27467,0.7238986,0.8993227,1.4390496,1.4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,134.5871,141.3333,62.56605,0.4426844,1.050125,1.6951197,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,165.8213,130.611,90.13097,0.6900717,0.7876612,1.4472163,2.8,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,52.99357,47.0428,25.98655,0.5524024,0.8877076,1.6851186,4.0833335,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,195.1791,153.436,79.08827,0.5154477,0.7861297,0.51544774,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,103.3124,97.16735,53.36188,0.549175,0.9405197,7.7524457,3.3157895,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,77.75985,29.12402,60.74273,2.085657,0.3745381,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,125.5881,92.04718,66.77083,0.7253979,0.7329289,1.4356356,1.4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,148.6971,109.8313,56.43198,0.5138058,0.7386244,7.16952,2.8636363,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,87.9573,29.84105,28.3146,0.9488473,0.3392674,2.7062848,0.875,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,122.5603,100.5239,71.36612,0.709942,0.8201995,2.7277937,2.625,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,53.13123,64.68662,51.07546,0.7895831,1.217488,4.9358635,3.8888888,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,116.0168,97.03191,72.65781,0.7488033,0.8363605,1.5038954,1.4,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,164.5003,136.4087,82.52002,0.6049469,0.8292307,0.9096853,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,158.9291,139.4508,70.88867,0.5083417,0.8774406,0.50834167,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,130.7972,76.96034,60.74273,0.7892731,0.5883943,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,156.9741,113.8726,46.1811,0.4055507,0.7254229,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,65.75991,47.80996,12.74089,0.2664902,0.7270381,3.9576378,3.1111112,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,79.0919,50.69929,34.2415,0.6753843,0.6410174,6.2702403,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,95.43459,105.8798,100.5414,0.9495803,1.109449,1.6858748,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,103.0405,92.69341,41.19761,0.4444502,0.8995826,0.44445023,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,116.0705,115.6828,97.88536,0.846153,0.9966597,8.266538,0.3181818,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,158.595,95.93848,45.71623,0.4765161,0.6049277,0.47651607,2.3333333,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,79.55394,78.74244,62.01022,0.7875069,0.9897994,10.950807,1.5555556,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,175.7635,142.321,93.91711,0.6598964,0.80973,2.3354185,1.75,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,141.3669,153.1874,93.54068,0.6106289,1.083616,0.9427977,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,116.6492,119.0287,95.55245,0.8027684,1.020399,2.0156593,1.1666666,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,176.1821,123.1612,91.84454,0.7457265,0.6990563,0.99273634,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,144.2851,124.2337,35.88282,0.2888333,0.8610294,1.6836967,4.6666665,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,58.53875,83.21654,45.09226,0.5418665,1.421563,0.54186654,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,107.4812,137.713,94.45911,0.685913,1.281275,2.2960362,4.6666665,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,121.471,88.73589,60.70396,0.6840971,0.7305112,8.566973,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,125.905,122.398,102.6162,0.8383817,0.9721455,2.4754994,1,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,99.61636,80.88519,60.74273,0.7509746,0.811967,0,0,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,92.46161,99.56319,83.25678,0.8362204,1.076806,2.6162596,3.5,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,91.19836,88.22075,72.63654,0.8233499,0.9673501,4.9730563,4.7727275,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,65.39603,59.13943,36.74692,0.6213608,0.9043275,4.9759555,2.5454545,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,50.78924,37.84498,23.92544,0.6321958,0.7451379,5.9837904,3.3157895,0.6880342,702,2011,0.05856963,28,23.5
6,2013,0,46.81953,47.49096,16.02826,0.3375013,1.014341,3.152597,5.6875,0.6880342,702,2011,0.05856963,28,23.5
